condition,seed,contaminated,task,treesim,process_status,api_error,elapsed_sec,rag_calls,mem_calls,total_tool_calls,openrouter_cost_usd
M4_g_items_grounded,s1,,TutorialSneddon,0.1839,success,False,737.0,29,0,58,1.39577484
M4_g_items_grounded,s1,,buckleyLeverettProblem,0.9844,success,False,106.5,9,0,13,0.1335114
M4_g_items_grounded,s1,,kgdExperimentValidation,0.98,success,False,147.5,11,0,17,0.24406800000000003
M4_g_items_grounded,s1,,pknViscosityDominated,1.0,success,False,264.9,6,0,15,0.1848648
M4_g_items_grounded,s2,,AdvancedExampleCasedContactThermoElasticWellbore,0.0456,success,False,470.3,16,0,23,0.14376
M4_g_items_grounded,s2,,AdvancedExampleDeviatedElasticWellbore,0.1005,success,False,455.8,24,0,42,0.32869356000000005
M4_g_items_grounded,s2,,AdvancedExampleDruckerPrager,0.4495,success,False,218.7,12,0,19,0.10215054000000001
M4_g_items_grounded,s2,,AdvancedExampleExtendedDruckerPrager,0.3106,success,False,301.2,22,0,29,0.13509299999999996
M4_g_items_grounded,s2,,AdvancedExampleModifiedCamClay,0.5918,success,False,294.0,12,0,25,0.13269894
M4_g_items_grounded,s2,,AdvancedExampleViscoDruckerPrager,0.469,success,False,190.0,12,0,20,0.07192038
M4_g_items_grounded,s2,,ExampleDPWellbore,0.3023,success,False,256.3,11,0,20,0.13232178
M4_g_items_grounded,s2,,ExampleEDPWellbore,0.9942,success,False,446.8,16,0,28,0.22072350000000002
M4_g_items_grounded,s2,,ExampleIsothermalLeakyWell,0.2698,success,False,585.0,15,0,30,0.24732918
M4_g_items_grounded,s2,,ExampleMandel,0.1082,success,False,415.2,17,0,29,0.17512025999999997
M4_g_items_grounded,s2,,ExampleThermalLeakyWell,0.2606,success,False,659.7,27,0,43,0.31098702
M4_g_items_grounded,s2,,ExampleThermoporoelasticConsolidation,0.2516,success,False,318.0,14,0,27,0.23322527999999998
M4_g_items_grounded,s2,,TutorialPoroelasticity,0.386,success,False,256.3,14,0,18,0.09207714
M4_g_items_grounded,s2,,TutorialSneddon,0.1385,success,False,679.3,15,0,48,0.45827586
M4_g_items_grounded,s2,,buckleyLeverettProblem,0.349,success,False,334.3,21,0,31,0.13556736
M4_g_items_grounded,s2,,kgdExperimentValidation,0.2066,success,False,559.8,19,0,41,0.36847541999999994
M4_g_items_grounded,s2,,pknViscosityDominated,0.0883,success,False,433.1,19,0,28,0.18567690000000003
M4_g_items_grounded,s3,,AdvancedExampleCasedContactThermoElasticWellbore,0.1233,success,False,127.7,8,0,13,0.042190200000000004
M4_g_items_grounded,s3,,AdvancedExampleDeviatedElasticWellbore,0.1488,success,False,128.4,9,0,20,0.03841482
M4_g_items_grounded,s3,,AdvancedExampleDruckerPrager,0.363,success,False,98.8,9,0,11,0.01495728
M4_g_items_grounded,s3,,AdvancedExampleExtendedDruckerPrager,0.4349,success,False,88.8,10,0,24,0.03004068
M4_g_items_grounded,s3,,AdvancedExampleModifiedCamClay,0.5332,success,False,141.2,12,0,20,0.06763518
M4_g_items_grounded,s3,,AdvancedExampleViscoDruckerPrager,0.0,success,False,8.1,0,0,0,
M4_g_items_grounded,s3,,ExampleDPWellbore,0.2321,success,False,100.4,14,0,17,0.03267858
M4_g_items_grounded,s3,,ExampleEDPWellbore,0.3645,success,False,88.5,10,0,14,0.06498846
M4_g_items_grounded,s3,,ExampleIsothermalLeakyWell,0.3689,success,False,93.2,7,0,9,0.01081248
M4_g_items_grounded,s3,,ExampleMandel,0.4696,success,False,302.6,21,0,34,0.24913733999999998
M4_g_items_grounded,s3,,ExampleThermalLeakyWell,0.3113,success,False,192.9,9,0,15,0.09953208000000001
M4_g_items_grounded,s3,,ExampleThermoporoelasticConsolidation,0.2163,success,False,175.2,19,0,23,0.10099308000000001
M4_g_items_grounded,s3,,TutorialPoroelasticity,0.2769,success,False,368.4,24,0,37,0.24076836
M4_g_items_grounded,s3,,TutorialSneddon,0.1809,success,False,504.1,18,0,42,0.29314956000000003
M4_g_items_grounded,s3,,buckleyLeverettProblem,0.5372,success,False,145.0,9,0,16,0.09006924
M4_g_items_grounded,s3,,kgdExperimentValidation,0.2066,success,False,337.3,12,0,25,0.14835288
M4_g_items_grounded,s3,,pknViscosityDominated,0.0,success,False,7.3,0,0,0,
